,ID,k,rAction,cAction,One_minus_corr_Action,R2_1-corr_Action,rExternal,cExternal,One_minus_corr_External,R2_1-corr_External
0,2,1,-10.0,0.0,1.1703553657486943,0.0290209506393714,-3.9921564254435715,0.0,1.033526180038868,0.0011240047479985902
1,2,2,-10.0,0.0,1.2024402876978817,0.04098207008320116,-3.46449248816404,0.0,1.040836764899949,0.0016676413674937057
2,2,3,-10.0,0.0,1.22076026663076,0.04873509532288421,-3.2605973680085345,0.0,1.0450200139494996,0.0020268016560131387
3,2,4,-10.0,0.0,1.231109297309906,0.05341150730307855,-3.2554099592179604,0.0,1.0471842210826212,0.002226350719173684
4,2,5,-9.974948208542058,2.9427624155621507e-07,1.236702386695491,0.05602801986734171,-3.3536806764746885,0.0,1.047922480534822,0.0022965641406103906
5,2,6,-10.0,1.320619146999548e-06,1.239159000750197,0.05719702763983271,-3.496809056510902,0.0,1.0475967763468037,0.0022654531186076447
6,2,7,-9.893424271423326,1.3000606884240484e-06,1.2403638050660735,0.057774758785841394,-3.660933352701386,0.0,1.0464797986505885,0.002160371682599246
7,2,8,-9.801332093721879,1.5632774394562424e-06,1.2408941238672377,0.058029978913764026,-3.8379053901674163,0.0,1.0447932951768217,0.0020064392927978906
8,2,9,-9.73054822580572,1.9058169386735225e-06,1.2409084712485283,0.058036891519303,-4.022838836524309,0.0,1.0427184712758473,0.0018248677881453925
9,2,10,-9.697552621760536,3.7545749999427456e-06,1.2395029569365494,0.05736166638135068,-4.2210526111636595,0.0,1.0404013282424573,0.0016322673237547866
10,2,11,-9.649340129427491,2.9312460787705353e-06,1.2393620293063707,0.05729418107366389,-4.424577228900025,0.0,1.0379569224254432,0.001440727960011116
11,2,12,-10.0,3.4568319518995723e-06,1.2350144127123694,0.055231774182539904,-4.642503765237329,0.0,1.0354735923147345,0.0012583757517119817
12,2,13,-9.881471678187866,3.807119125939131e-06,1.2343588794689397,0.05492408438593701,-4.8688332386789845,0.0,1.0330170057075718,0.0010901226658938275
13,2,14,-10.0,3.763741865597367e-06,1.2321424292256498,0.05389010744678584,-5.105472615644773,0.0,1.030634075034428,0.0009384465532149616
14,3,1,-0.8057865255378402,0.0,0.9910845337261537,7.94855388800905e-05,-1.4260914633605115,0.0021,0.8959486865152249,0.010826675837906941
15,3,2,-0.7825529806723693,0.0,0.9853413113217123,0.00021487715376696076,-1.4620880065260495,0.0021,0.8950967933905093,0.0110046827569535
16,3,3,-0.7768661458592828,0.0,0.9833788441540294,0.00027626282165604213,-1.4861826201943156,0.0021,0.8915795033263623,0.011755004098958306
17,3,4,-0.7807771905258479,0.0,0.9829267849684827,0.00029149467151242845,-1.5203180286888947,0.0021,0.8873345623303264,0.012693500845299122
18,3,5,-0.7921136131209074,0.0,0.9832213631145534,0.0002815226557336679,-1.5754651518397242,0.0021,0.8833181725252778,0.013614648862840851
19,3,6,-0.8102654802564239,0.0,0.9839478235591661,0.0002576723684876634,-1.6633977194910814,0.0021,0.8800309645144355,0.014392569475336625
20,3,7,-0.8350737132512079,0.0,0.9849556821493907,0.00022633149959016177,-1.7989781938179532,0.0021,0.8776738606419502,0.014963684370245034
21,3,8,-0.8678319251263299,0.0,0.9861604345890802,0.00019153357076312778,-1.988549835267277,0.0021,0.8762497723212647,0.01531411885053883
22,3,9,-2.9715102708752896,0.0,0.9928371124200571,5.1306958482899386e-05,-2.2025658942041284,0.002087212831526125,0.875727153223774,0.015443740445867323
23,3,10,-3.279710866244606,0.0,0.9890961621569565,0.0001188936797073866,-2.8000906305736715,0.0016157462376640524,0.8759941691346137,0.015377446088614787
