ID,foreperiod,logFP,expFP,condition,orientation,prevOri,seqOri,oneBackFP,twoBackFP,oneBackFPDiff,prevFPLonger,block,counterbalance,testPos,meanRT,meanLogRT,meanRTzscore,meanInvRT,meanSeqEff,meanITITotal,numForeperiod,numOneBackFP,numOneBackFPDiff,numLogFP,squaredNumForeperiod,squaredNumOneBackFPDiff,squaredNumLogFP,scaledNumForeperiod,squaredScaledNumForeperiod,scaledNumOneBackFP,scaledNumOneBackFPDiff,squaredScaledNumOneBackFPDiff
004,1,0,0.36787944117144233,action,right,left,different,2.8,2.2,-1.8,1,3,external-action,2,0.4217,-0.37499639898513654,-0.31209986315674915,2.3713540431586435,-0.03519999999999995,0.4859,1,2.8,-1.8,0,1,3.24,0,-1.3531983759964428,1.83114584479941,1.3418974424997685,-1.8815261156535958,3.5401405238865085
004,1,0,0.36787944117144233,action,right,right,same,1,2.2,0,0,3,external-action,2,0.5182,-0.285502591350194,1.267900254520072,1.9297568506368197,0.09439999999999998,0.9866,1,1,0,0,1,0,0,-1.3531983759964428,1.83114584479941,-1.3399026363223194,-0.00878198953099116,7.712334012243832e-5
004,1,0,0.36787944117144233,action,right,right,same,1.6,1,-0.6,1,2,external-action,2,0.519,-0.28483264215154214,1.2809987010914865,1.9267822736030829,0.1195,0.4818,1,1.6,-0.6,0,1,0.36,0,-1.3531983759964428,1.83114584479941,-0.44596927671495645,-0.6330300315718594,0.40072702087186934
004,1,0,0.36787944117144233,action,right,right,same,1.6,1,-0.6,1,3,external-action,2,0.4193,-0.3774751375964318,-0.3513952028709916,2.3849272597185784,0.02200000000000002,0.49760000000000004,1,1.6,-0.6,0,1,0.36,0,-1.3531983759964428,1.83114584479941,-0.44596927671495645,-0.6330300315718594,0.40072702087186934
004,1,0,0.36787944117144233,action,right,right,same,1.6,1.6,-0.6,1,2,external-action,2,0.5813,-0.23559967704361184,2.3010402278403572,1.720282126268708,0.2271,0.6182,1,1.6,-0.6,0,1,0.36,0,-1.3531983759964428,1.83114584479941,-0.44596927671495645,-0.6330300315718594,0.40072702087186934
004,1,0,0.36787944117144233,action,right,right,same,1.6,1.6,-0.6,1,3,external-action,2,0.4337,-0.3628105778512381,-0.11562316458553894,2.3057412958266084,0.0136,1.1246999999999998,1,1.6,-0.6,0,1,0.36,0,-1.3531983759964428,1.83114584479941,-0.44596927671495645,-0.6330300315718594,0.40072702087186934
004,1,0,0.36787944117144233,action,right,right,same,1.6,2.8,-0.6,1,2,external-action,2,0.5217,-0.28257916327762506,1.3252059582700095,1.9168104274487252,0.07100000000000006,1.0406,1,1.6,-0.6,0,1,0.36,0,-1.3531983759964428,1.83114584479941,-0.44596927671495645,-0.6330300315718594,0.40072702087186934
004,1,0,0.36787944117144233,action,right,right,same,2.2,1,-1.2,1,3,external-action,2,0.46854999999999997,-0.33024975352863883,0.4549779141816861,2.1441514066054235,0.08909999999999997,0.51515,1,2.2,-1.2,0,1,1.44,0,-1.3531983759964428,1.83114584479941,0.44796408289240636,-1.2572780736127276,1.5807481543873312
004,1,0,0.36787944117144233,action,right,right,same,2.8,1,-1.8,1,2,external-action,2,0.5068,-0.29516339378859624,1.081247390877422,1.9731649565903708,0.13930000000000003,0.4949,1,2.8,-1.8,0,1,3.24,0,-1.3531983759964428,1.83114584479941,1.3418974424997685,-1.8815261156535958,3.5401405238865085
004,1,0,0.36787944117144233,action,right,right,same,2.8,1.6,-1.8,1,2,external-action,2,0.4688,-0.32901239698996576,0.4590711787352535,2.1331058020477816,0.03549999999999997,0.5505,1,2.8,-1.8,0,1,3.24,0,-1.3531983759964428,1.83114584479941,1.3418974424997685,-1.8815261156535958,3.5401405238865085
004,1,0,0.36787944117144233,action,right,right,same,2.8,2.8,-1.8,1,2,external-action,2,0.6675,-0.1755487299633872,3.7123978459102216,1.4981273408239701,0.15069999999999997,0.4905,1,2.8,-1.8,0,1,3.24,0,-1.3531983759964428,1.83114584479941,1.3418974424997685,-1.8815261156535958,3.5401405238865085
004,1.6,0.204119982655925,0.20189651799465538,external,left,left,same,1,1.6,0.6,0,1,external-action,1,0.4672,-0.3304971658956569,0.4328742855924255,2.1404109589041096,-0.01539999999999997,1.766521846,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,external,left,left,same,1,2.8,0.6,0,0,external-action,1,0.3834,-0.4163478914579562,-0.9391879927631975,2.608242044861763,-0.04780000000000001,1.710656857,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,external,left,left,same,1,2.8,0.6,0,1,external-action,1,0.3502,-0.4556838582525727,-1.4827735254768812,2.855511136493432,-0.10719999999999996,1.592421558,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,external,left,left,same,1.6,1,0,0,1,external-action,1,0.4018,-0.39599006758776967,-0.6379237216206745,2.4888003982080638,-0.06540000000000001,1.6841016210000002,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,external,left,left,same,2.2,1,-0.6,1,0,external-action,1,0.4502,-0.34659450933549885,0.15453229594987639,2.221235006663705,0.01269999999999998,1.708169707,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
004,1.6,0.204119982655925,0.20189651799465538,external,left,left,same,2.2,1,-0.6,1,1,external-action,1,0.4676,-0.3301254975101975,0.43942350887813275,2.13857998289136,-0.0156,1.6461781610000001,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
004,1.6,0.204119982655925,0.20189651799465538,external,left,left,same,2.8,1,-1.2,1,0,external-action,1,0.4083,-0.3890206200770029,-0.5314988432279352,2.449179524859172,-0.02240000000000003,1.8561568659999998,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,external,left,left,same,2.8,1.6,-1.2,1,0,external-action,1,0.417,-0.3798639450262425,-0.38905323676380743,2.3980815347721824,-0.01430000000000003,1.6131656730000001,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,external,left,left,same,2.8,2.2,-1.2,1,1,external-action,1,0.417,-0.3798639450262425,-0.38905323676380743,2.3980815347721824,-5e-4,1.866314086,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,external,left,left,same,2.8,2.8,-1.2,1,1,external-action,1,0.4381,-0.3584267468218246,-0.04358170844276133,2.282583884957772,-0.0287,1.671233167,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,external,left,right,different,1,1.6,0.6,0,0,external-action,1,0.39785,-0.403716830834987,-0.7025973015670316,2.553600907832883,0.003999999999999976,1.7367964785,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,external,left,right,different,1,1.6,0.6,0,1,external-action,1,0.4201,-0.37664731846200805,-0.33829675629957806,2.3803856224708406,-0.02990000000000003,2.285888285,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,external,left,right,different,1.6,1,0,0,0,external-action,1,0.4139,-0.38310457359924005,-0.4398097172280368,2.4160425223483935,-0.1244,1.6235666409999998,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,external,left,right,different,2.2,2.2,-0.6,1,0,external-action,1,0.464,-0.3334820194451191,0.3804804993067696,2.155172413793103,0.0806,1.713034393,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
004,1.6,0.204119982655925,0.20189651799465538,external,left,right,different,2.2,2.8,-0.6,1,0,external-action,1,0.4525,-0.34438141645877784,0.19219032984269221,2.2099447513812156,0.06870000000000004,2.013531263,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
004,1.6,0.204119982655925,0.20189651799465538,external,left,right,different,2.2,2.8,-0.6,1,1,external-action,1,0.41835,-0.3797787706927819,-0.3669496081745459,2.404901618915271,-0.05649999999999999,1.8843896764999999,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
004,1.6,0.204119982655925,0.20189651799465538,external,left,right,different,2.8,2.2,-1.2,1,0,external-action,1,0.4489,-0.3478503945983471,0.13324732027132904,2.227667631989307,-0.01349999999999995,1.7716760649999999,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,external,right,left,different,1,1,0.6,0,1,external-action,1,0.4333,-0.3632113109656252,-0.12217238787124525,2.3078698361412417,4.0000000000001e-4,1.861040381,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,external,right,left,different,1,2.8,0.6,0,1,external-action,1,0.5379,-0.2692984557181547,1.5904495013411442,1.8590816136828405,0.16800000000000004,2.033778587,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,external,right,left,different,1.6,2.2,0,0,0,external-action,1,0.4151,-0.38184726662148055,-0.4201620473709151,2.409058058299205,-0.0489,1.888813197,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,external,right,left,different,1.6,2.2,0,0,1,external-action,1,0.4493,-0.34746358140697464,0.13979654355703536,2.2256843979523704,-0.01830000000000004,1.845208013,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,external,right,left,different,2.2,1,-0.6,1,0,external-action,1,0.481,-0.31785492362616824,0.6588224889493177,2.079002079002079,-0.02560000000000006,1.6780370219999998,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
004,1.6,0.204119982655925,0.20189651799465538,external,right,left,different,2.2,2.8,-0.6,1,1,external-action,1,0.4906,-0.3092724561296331,0.8160038478062865,2.038320423970648,0.10409999999999996,1.747008328,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
004,1.6,0.204119982655925,0.20189651799465538,external,right,left,different,2.8,1.6,-1.2,1,0,external-action,1,0.4493,-0.34746358140697464,0.13979654355703536,2.2256843979523704,0.03179999999999999,1.791354417,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,external,right,left,different,2.8,2.8,-1.2,1,0,external-action,1,0.4289,-0.3676439537609268,-0.19421384401402284,2.331545814875262,-0.0994,1.721036422,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,external,right,right,same,1,1,0.6,0,0,external-action,1,0.4503,-0.3464980530370672,0.15616960177130296,2.2207417277370642,-0.00590000000000001,2.063119641,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,external,right,right,same,1,1.6,0.6,0,1,external-action,1,0.4701,-0.3278097488117474,0.4803561544138017,2.127206977238885,-0.0247,2.119429346,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,external,right,right,same,1,2.8,0.6,0,0,external-action,1,0.5383,-0.26897562018431215,1.5969987246268504,1.8577001671930151,0.06730000000000003,2.498747083,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,external,right,right,same,1.6,1,0,0,0,external-action,1,0.402,-0.3957739469155299,-0.6346491099778204,2.487562189054726,-0.04829999999999995,1.782771578,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,external,right,right,same,1.6,1.6,0,0,0,external-action,1,0.4689,-0.3289197672611507,0.46070848455668006,2.1326508850501176,0.06689999999999996,1.821086566,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,external,right,right,same,1.6,2.8,0,0,0,external-action,1,0.3699,-0.4319156686846059,-1.1602242786558101,2.703433360367667,-0.07939999999999997,1.870660121,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,external,right,right,same,2.2,2.8,-0.6,1,1,external-action,1,0.43455,-0.36225299034112524,-0.10170606510341075,2.3043356296263693,-0.001949999999999975,1.9434910555,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
004,1.6,0.204119982655925,0.20189651799465538,external,right,right,same,2.8,1,-1.2,1,0,external-action,1,0.4638,-0.33366925569803146,0.3772058876639155,2.1561017680034498,-0.13639999999999997,1.7279142969999999,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,external,right,right,same,2.8,2.8,-1.2,1,1,external-action,1,0.5002,-0.3008563126055163,0.9731852066632553,1.9992003198720512,-0.04820000000000002,2.087865013,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,action,left,left,same,1,1,0.6,0,2,external-action,2,0.4869,-0.31256022545410567,0.7554235324134968,2.0538098172109263,-0.00209999999999999,0.8349,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,action,left,left,same,1.6,1.6,0,0,2,external-action,2,0.3901,-0.4088240496882086,-0.829488502727605,2.563445270443476,-0.02069999999999999,0.8713,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,action,left,left,same,1.6,2.2,0,0,3,external-action,2,0.42095,-0.37579059237070456,-0.3243796568174503,2.3758099595849864,0.04859999999999998,0.6156,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,action,left,left,same,1.6,NA,0,0,3,external-action,2,0.4234,-0.37324914631660683,-0.2842656641924946,2.3618327822390173,0.00369999999999998,0.6677,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,action,left,left,same,2.2,1,-0.6,1,3,external-action,2,0.38555,-0.41393288212329993,-0.9039859176025224,2.593859640270588,-0.006950000000000012,0.6824,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
004,1.6,0.204119982655925,0.20189651799465538,action,left,left,same,2.8,1,-1.2,1,2,external-action,2,0.6137,-0.21204387671606814,2.8315273139826265,1.629460648525338,0.12940000000000002,0.6483,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,action,left,left,same,2.8,1.6,-1.2,1,2,external-action,2,0.5399,-0.26768667252875744,1.6231956177696794,1.8521948508983144,-0.02899999999999991,0.5766,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,action,left,left,same,2.8,1.6,-1.2,1,3,external-action,2,0.4682,-0.3295685906393945,0.4492473438066931,2.135839384878257,0.10110000000000002,0.4811,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,action,left,left,same,2.8,2.2,-1.2,1,2,external-action,2,0.4329,-0.36361241418684337,-0.12872161115695246,2.31000231000231,0.04710000000000003,0.5771999999999999,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,action,left,right,different,1,1,0.6,0,3,external-action,2,0.4186,-0.3782007759973323,-0.3628563436209785,2.388915432393693,-0.09959999999999997,0.6838,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,action,left,right,different,1,1.6,0.6,0,2,external-action,2,0.46165,-0.3419354728828613,0.3420038125032404,2.2293783827611606,-0.022300000000000014,0.8007,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,action,left,right,different,1.6,2.2,0,0,2,external-action,2,0.4108,-0.3863695650747594,-0.4905661976922661,2.4342745861733204,-0.02700000000000002,0.8456,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,action,left,right,different,1.6,2.8,0,0,2,external-action,2,0.4085,-0.38880793913156575,-0.5282242315850819,2.4479804161566707,-0.05880000000000002,0.5122,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,action,left,right,different,2.8,2.2,-1.2,1,3,external-action,2,0.3647,-0.4380642366862187,-1.2453641813700012,2.741979709350151,0.04880000000000001,0.5871,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,action,left,right,different,2.8,2.8,-1.2,1,2,external-action,2,0.4001,-0.39783144862100284,-0.665757920584929,2.4993751562109474,-0.11609999999999998,0.9192,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,action,right,left,different,1,1,0.6,0,3,external-action,2,0.3973,-0.4008814349446372,-0.7116024835848787,2.5169896803423106,0.03309999999999996,0.7338,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,action,right,left,different,1,2.8,0.6,0,3,external-action,2,0.4164,-0.3804928985427837,-0.3988770716923673,2.4015770125016385,0.03155000000000002,1.48885,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,action,right,left,different,1.6,2.8,0,0,2,external-action,2,0.3542,-0.45075144314594406,-1.4172812926198108,2.82326369282891,-0.07869999999999999,0.4632,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,action,right,left,different,1.6,2.8,0,0,3,external-action,2,0.4201,-0.37664731846200805,-0.33829675629957806,2.3803856224708406,0.05539999999999995,0.5802,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,action,right,left,different,2.2,1,-0.6,1,2,external-action,2,0.5504,-0.2593215747725451,1.7951127290194882,1.816860465116279,0.11659999999999998,0.8834,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
004,1.6,0.204119982655925,0.20189651799465538,action,right,left,different,2.2,1.6,-0.6,1,3,external-action,2,0.4981,-0.3026834582676166,0.9388017844132934,2.007628990162618,0.1492,0.7044,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
004,1.6,0.204119982655925,0.20189651799465538,action,right,left,different,2.2,2.2,-0.6,1,3,external-action,2,0.322,-0.4921441283041691,-1.944493767119227,3.1055900621118013,-0.03570000000000001,0.4844,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
004,1.6,0.204119982655925,0.20189651799465538,action,right,left,different,2.2,NA,-0.6,1,2,external-action,2,0.4505,-0.3463052046849182,0.15944421341415702,2.2197558268590454,-0.02199999999999996,0.6216,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
004,1.6,0.204119982655925,0.20189651799465538,action,right,left,different,2.8,2.2,-1.2,1,2,external-action,2,0.4673,-0.33040421897568667,0.4345115914138521,2.139952921035737,0.03349999999999997,0.7258,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,action,right,left,different,2.8,2.2,-1.2,1,3,external-action,2,0.4136,-0.3834194699141139,-0.4447216346923165,2.4177949709864603,0.03240000000000004,0.5054,1.6,2.8,-1.2,0.204119982655925,2.5600000000000005,1.44,0.04166496731945512,-0.4587892659928941,0.21048759059029853,1.3418974424997685,-1.2572780736127276,1.5807481543873312
004,1.6,0.204119982655925,0.20189651799465538,action,right,right,same,1,2.8,0.6,0,2,external-action,2,0.3995,-0.3984832163499898,-0.6755817555134894,2.5031289111389237,-0.06929999999999997,1.0796000000000001,1.6,1,0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-1.3399026363223194,0.6154660525098771,0.37879846179209076
004,1.6,0.204119982655925,0.20189651799465538,action,right,right,same,1.6,1,0,0,3,external-action,2,0.4058,-0.3916879573026728,-0.5724314887636042,2.464268112370626,-0.00890000000000001,0.754,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,action,right,right,same,1.6,2.2,0,0,2,external-action,2,0.4003,-0.3976144098948949,-0.6624833089420759,2.498126405196103,-0.05020000000000002,0.6192,1.6,1.6,0,0.204119982655925,2.5600000000000005,0,0.04166496731945512,-0.4587892659928941,0.21048759059029853,-0.44596927671495645,-0.00878198953099116,7.712334012243832e-5
004,1.6,0.204119982655925,0.20189651799465538,action,right,right,same,2.2,1,-0.6,1,2,external-action,2,0.46385,-0.3343084016558782,0.37802454057462925,2.162690458732826,0.0022000000000000092,0.76745,1.6,2.2,-0.6,0.204119982655925,2.5600000000000005,0.36,0.04166496731945512,-0.4587892659928941,0.21048759059029853,0.44796408289240636,-0.6330300315718594,0.40072702087186934
